eid,state,job,ara,probsick
846293,"MA","sales",.0067,.143
846296,"MA","engineer",.0052,.235
846306,"MA","engineer",.0046,.248
846333,"MA","sales",.0065,.228
846335,"TX","engineer",.007,.053
846350,"TX","engineer",.0069,.053
846363,"TX","sales",.0002,.111
846382,"MA","engineer",.0053,.012
846387,"TX","sales",.0123,.027
846394,"MA","sales",.0046,.171
846410,"TX","engineer",.0129,.025
846412,"MA","sales",.008,.328
846432,"TX","engineer",.009,.042
846433,"MA","sales",.0077,.309
846437,"MA","sales",.0075,.29
846438,"MA","sales",.0033,.05
846445,"TX","engineer",.0007,.105
846455,"MA","engineer",.0018,.195
846457,"TX","engineer",.0156,.017
846460,"MA","sales",.0063,.192
846465,"MA","engineer",.0013,.065
846486,"TX","engineer",.0083,.046
846497,"MA","sales",.0054,.027
846513,"MA","sales",.0057,.051
846517,"MA","sales",.002,.031
846523,"TX","engineer",.0113,.031
846552,"MA","sales",.0053,.108
846567,"TX","sales",.0045,.07
846575,"MA","engineer",.0031,.124
846576,"MA","engineer",.006,.19
846604,"MA","sales",.0032,.139
846629,"TX","sales",.001,.102
846633,"TX","engineer",.0053,.064
846639,"TX","engineer",.0008,.104
846647,"MA","sales",.0062,.27
846648,"TX","sales",.0175,.013
846677,"MA","engineer",.0027,.213
846687,"MA","sales",.0076,.232
846697,"MA","engineer",.0082,.298
846706,"MA","engineer",.006,.334
846711,"MA","sales",.0049,.165
846726,"MA","engineer",.0069,.117
846728,"MA","engineer",.005,.241
846740,"MA","sales",.0072,.313
846741,"TX","engineer",.0096,.039
846753,"MA","sales",.0055,.177
846758,"MA","sales",.0028,.05
846795,"MA","engineer",.0024,.092
846803,"MA","engineer",.01,.319
846836,"MA","engineer",.0046,.175
846839,"MA","engineer",.0065,.25
846842,"MA","sales",.0052,.177
846849,"MA","sales",.0056,.04
846863,"MA","sales",.0069,.038
846888,"TX","engineer",.0071,.052
846897,"TX","engineer",.0049,.067
846913,"MA","sales",.0041,.104
846915,"MA","engineer",.0048,.201
846932,"TX","engineer",.0163,.016
846943,"MA","sales",.0069,.086
846951,"TX","engineer",.0067,.055
846952,"MA","engineer",.004,.021
846963,"MA","sales",.0057,.303
846964,"MA","engineer",.0031,.136
846969,"MA","sales",.0054,.102
846980,"MA","engineer",.0029,.12
846989,"MA","engineer",.0033,.229
846996,"TX","engineer",.0077,.049
846997,"MA","engineer",.0024,.142
847018,"MA","sales",.0068,.101
847021,"MA","sales",.0057,.25
847043,"MA","engineer",.0038,.112
847044,"MA","sales",.0044,.152
847067,"TX","sales",.0054,.063
847074,"MA","sales",.0049,.11
847087,"MA","engineer",.005,.046
847104,"MA","sales",.0092,.324
847115,"MA","sales",.0069,.167
847136,"MA","sales",.0026,.204
847145,"MA","sales",.0067,.127
847148,"TX","engineer",.005,.067
847149,"MA","sales",.006,.126
847157,"TX","engineer",.0157,.017
847204,"MA","engineer",.0012,.114
847226,"TX","sales",.0149,.019
847236,"TX","sales",.0036,.077
847238,"MA","engineer",.0056,.122
847243,"MA","engineer",.0071,.225
847252,"TX","engineer",.0022,.09
847261,"TX","engineer",.0008,.104
847271,"MA","engineer",.0017,.047
847273,"TX","engineer",.0155,.018
847283,"MA","sales",.0028,.117
847289,"TX","engineer",.0063,.058
847305,"MA","sales",.002,.017
847315,"TX","sales",.0057,.061
847321,"MA","engineer",.0067,.154
847325,"MA","engineer",.0074,.308
847328,"MA","engineer",.0017,.053
847340,"MA","engineer",.001,.022
847345,"MA","engineer",.0042,.296
847367,"MA","sales",.0027,.138
847378,"MA","sales",.0024,.027
847393,"MA","engineer",.0049,.15
847406,"MA","sales",.0004,.033
847409,"MA","engineer",.0071,.229
847410,"MA","sales",.0025,.036
847416,"MA","sales",.0058,.255
847436,"MA","sales",.007,.195
847442,"MA","engineer",.0023,.031
847450,"MA","engineer",.003,.11
847463,"MA","engineer",.0054,.031
847467,"TX","engineer",.0043,.072
847480,"TX","engineer",.0062,.058
847493,"MA","sales",.0029,.171
847501,"MA","sales",.0008,.089
847519,"MA","engineer",.0021,.069
847522,"MA","engineer",.0079,.174
847530,"MA","engineer",.0039,.167
847551,"MA","sales",.0068,.209
847568,"TX","engineer",.0046,.069
847569,"MA","sales",.0029,.255
847578,"MA","sales",.0031,.218
847581,"MA","sales",.0015,.049
847587,"TX","sales",.0187,.011
847592,"MA","engineer",.0067,.053
847601,"MA","engineer",.0052,.293
847603,"MA","sales",.0016,.045
847605,"MA","engineer",.0061,.102
847608,"MA","sales",.0012,.096
847627,"TX","engineer",.0065,.056
847636,"MA","sales",.0049,.195
847639,"MA","engineer",.0053,.256
847649,"MA","sales",.0017,.111
847663,"TX","engineer",.0083,.045
847674,"MA","sales",.0066,.196
847680,"MA","engineer",.0056,.034
847681,"MA","engineer",.0063,.153
847691,"MA","sales",.0037,.043
847707,"MA","engineer",.0051,.047
847728,"MA","engineer",.0051,.06
847729,"MA","engineer",.0081,.259
847739,"TX","engineer",.0018,.093
847743,"MA","engineer",.005,.204
847749,"MA","engineer",.0075,.157
847761,"TX","sales",.0035,.078
847762,"MA","engineer",.0045,.017
847768,"MA","engineer",.005,.152
847770,"MA","engineer",.005,.059
847785,"MA","engineer",.0089,.254
847799,"TX","engineer",.0038,.075
847803,"TX","engineer",.0118,.029
847819,"MA","engineer",.0034,.261
847831,"TX","engineer",.0126,.026
847832,"MA","sales",.0014,.146
847834,"MA","sales",.0036,.072
847858,"TX","engineer",.0054,.064
847861,"TX","sales",.0042,.073
847863,"MA","engineer",.0057,.115
847873,"TX","engineer",.0019,.093
847887,"TX","engineer",.0052,.065
847894,"MA","sales",.0053,.226
847901,"MA","sales",.0048,.205
847912,"TX","engineer",.0069,.053
847943,"MA","engineer",.0054,.123
847944,"TX","engineer",.0005,.107
847950,"MA","engineer",.0012,.097
847958,"MA","engineer",.0019,.105
847961,"TX","sales",.0038,.076
847979,"MA","engineer",.0049,.242
848001,"MA","engineer",.0038,.268
848024,"MA","sales",.0093,.296
848028,"TX","engineer",.0035,.079
848041,"MA","engineer",.0085,.209
848045,"MA","engineer",.0032,.063
848085,"TX","engineer",.0082,.046
848086,"TX","engineer",.0111,.032
848092,"MA","engineer",.0051,.249
848098,"TX","engineer",.0018,.094
848114,"MA","engineer",.0068,.151
848122,"MA","engineer",.0044,.323
848131,"MA","engineer",.0042,.112
848141,"MA","engineer",.0078,.308
848146,"TX","engineer",.0181,.012
848151,"MA","sales",.0009,.04
848161,"MA","sales",.0047,.14
848168,"TX","engineer",.0128,.026
848179,"MA","sales",.0063,.081
848222,"MA","sales",.0044,.08
848228,"MA","sales",.0037,.111
848252,"MA","engineer",.006,.061
848255,"TX","engineer",.0148,.019
848269,"MA","engineer",.0028,.16
848275,"MA","sales",.0071,.123
848292,"MA","engineer",.0066,.32
848296,"MA","sales",.0064,.141
848301,"MA","sales",.0092,.257
848302,"TX","engineer",.0073,.051
848319,"MA","sales",.0049,.194
848322,"TX","engineer",.0049,.067
848340,"MA","sales",.0012,.095
848342,"MA","sales",.0073,.11
848345,"MA","sales",.0076,.29
848348,"TX","engineer",.0075,.05
848367,"MA","sales",.004,.065
848374,"MA","sales",.0045,.135
848378,"TX","engineer",.0078,.048
848385,"MA","sales",.0038,.094
848392,"TX","engineer",.0005,.107
848394,"TX","engineer",.003,.083
848403,"MA","sales",.0009,.024
848406,"MA","sales",.0016,.14
848411,"MA","sales",.0063,.141
848419,"MA","engineer",.0078,.255
848428,"MA","sales",.0009,.012
848434,"MA","sales",.0027,.237
848441,"TX","engineer",.0172,.014
848444,"MA","engineer",.0038,.261
848448,"MA","sales",.0025,.061
848464,"MA","engineer",.0069,.248
848494,"TX","sales",.0087,.043
848511,"TX","engineer",.0124,.027
848547,"MA","sales",.0031,.172
848554,"MA","sales",.0074,.222
848558,"MA","sales",.0045,.065
848560,"TX","engineer",.0073,.051
848562,"MA","sales",.0022,.033
848604,"MA","engineer",.0033,.147
848620,"MA","engineer",.0072,.258
848623,"TX","engineer",.0054,.064
848632,"MA","sales",.0014,.062
848636,"MA","engineer",.005,.015
848649,"TX","sales",.0019,.092
848657,"TX","sales",.0109,.033
848674,"MA","engineer",.0072,.162
848696,"MA","engineer",.0046,.272
848723,"TX","engineer",.0039,.075
848728,"TX","sales",.0079,.048
848755,"TX","engineer",.0098,.038
848762,"TX","engineer",.0051,.066
848773,"MA","sales",.0048,.017
848785,"MA","sales",.0012,.12
848788,"MA","sales",.0037,.064
848806,"MA","engineer",.002,.15
848819,"MA","engineer",.0064,.166
848821,"MA","sales",.0059,.134
848859,"MA","sales",.0063,.167
848872,"MA","engineer",.0007,.029
848885,"TX","sales",.0042,.073
848890,"TX","engineer",.0181,.012
848909,"MA","engineer",.0066,.296
848913,"TX","engineer",.0147,.02
848927,"TX","sales",.0025,.087
848932,"MA","sales",.0051,.23
848939,"MA","sales",.0038,.172
848948,"MA","engineer",.0039,.043
848975,"MA","sales",.0054,.097
848977,"MA","sales",.0067,.153
848984,"MA","sales",.0045,.095
848988,"MA","engineer",.0019,.13
848998,"TX","engineer",.0091,.041
849005,"MA","sales",.0058,.181
849012,"MA","engineer",.0035,.132
849016,"MA","engineer",.0043,.32
849022,"MA","sales",.0053,.288
849027,"MA","sales",.0081,.29
849032,"TX","engineer",.0012,.099
849033,"TX","engineer",.0041,.073
849083,"MA","sales",.006,.132
849084,"MA","sales",.0018,.014
849098,"MA","sales",.0067,.258
849112,"MA","engineer",.0082,.289
849120,"MA","sales",.0078,.212
849123,"MA","engineer",.0055,.228
849126,"TX","engineer",.0157,.017
849132,"MA","sales",.0086,.251
849140,"MA","engineer",.0013,.056
849166,"MA","sales",.0047,.234
849172,"TX","engineer",.0019,.092
849174,"TX","engineer",.001,.101
849178,"MA","sales",.0048,.204
849237,"MA","engineer",.0051,.082
849253,"MA","sales",.0016,.04
849254,"MA","engineer",.0032,.045
849266,"TX","engineer",.0058,.061
849269,"MA","sales",.0052,.12
849294,"MA","engineer",.0008,.064
849295,"TX","engineer",.0021,.09
849301,"MA","engineer",.0072,.104
849304,"MA","engineer",.0061,.28
849307,"TX","sales",.0005,.107
849317,"MA","sales",.0061,.136
849324,"MA","sales",.0021,.04
849331,"MA","sales",.0056,.028
849344,"MA","engineer",.0018,.172
849347,"TX","sales",.0158,.017
849359,"TX","engineer",.015,.019
849380,"MA","sales",.0046,.19
849385,"MA","sales",.0077,.182
849427,"MA","engineer",.005,.145
849430,"MA","sales",.0025,.186
849458,"MA","sales",.0042,.26
849466,"MA","sales",.0073,.254
849472,"MA","engineer",.0058,.254
849481,"MA","engineer",.0026,.129
849494,"TX","engineer",.0012,.1
849516,"MA","sales",.0072,.181
849521,"MA","engineer",.002,.17
849524,"MA","engineer",.0019,.081
849526,"MA","sales",.0057,.294
849543,"MA","sales",.0059,.041
849567,"MA","engineer",.0007,.061
849569,"MA","sales",.0055,.163
849570,"MA","sales",.0054,.11
849584,"MA","sales",.0047,.042
849585,"MA","engineer",.0008,.026
849593,"TX","engineer",.0136,.023
849607,"TX","engineer",.0057,.061
849609,"MA","engineer",.0058,.122
849644,"MA","engineer",.0043,.248
849651,"MA","engineer",.0015,.098
849656,"MA","engineer",.0091,.29
849681,"TX","sales",.0042,.073
849700,"MA","engineer",.0059,.236
849711,"TX","engineer",.0099,.037
849712,"TX","engineer",.0157,.017
849722,"TX","sales",.0029,.084
849729,"MA","sales",.0039,.12
849743,"MA","engineer",.0016,.054
849772,"MA","engineer",.0064,.208
849777,"MA","sales",.0059,.293
849783,"TX","engineer",.0119,.029
849787,"MA","engineer",.0063,.065
849791,"MA","engineer",.0067,.146
849792,"TX","sales",.0013,.099
849793,"MA","engineer",.0026,.1
849824,"MA","sales",.0081,.21
849832,"MA","sales",.0035,.075
849856,"MA","sales",.0057,.044
849864,"MA","engineer",.0049,.064
849868,"MA","sales",.0059,.304
849877,"MA","sales",.0004,.028
849911,"TX","engineer",.0079,.047
849912,"TX","sales",.0028,.084
849932,"MA","sales",.0018,.112
849947,"MA","sales",.006,.285
849968,"MA","sales",.0044,.146
849971,"MA","sales",.0035,.134
849978,"MA","engineer",.0028,.08
849982,"MA","engineer",.0088,.306
849994,"MA","engineer",.0012,.121
849996,"TX","engineer",.0045,.07
849998,"MA","sales",.0055,.038
850011,"TX","sales",.0095,.039
850030,"MA","engineer",.0053,.143
850069,"MA","sales",.0049,.035
850070,"MA","engineer",.0054,.087
850072,"TX","engineer",.0094,.04
850088,"MA","engineer",.0082,.303
850101,"MA","sales",.0041,.148
850110,"MA","sales",.0007,.018
850112,"TX","engineer",.0052,.065
850119,"MA","engineer",.0033,.085
850154,"MA","sales",.008,.186
850181,"TX","engineer",.003,.082
850189,"TX","engineer",.0098,.038
850215,"MA","sales",.0053,.12
850233,"TX","engineer",.0162,.016
850235,"TX","engineer",.0113,.031
850277,"TX","engineer",.0087,.044
850280,"MA","sales",.0016,.131
850295,"MA","engineer",.0052,.026
850342,"MA","sales",.0047,.016
850345,"MA","sales",.0054,.08
850346,"MA","sales",.0088,.243
850348,"MA","sales",.0034,.16
850354,"TX","sales",.0067,.055
850367,"TX","engineer",.0107,.034
850373,"MA","sales",.0027,.011
850416,"TX","engineer",.0039,.075
850421,"MA","engineer",.0007,.027
850427,"MA","sales",.0042,.038
850429,"MA","engineer",.0026,.198
850434,"MA","engineer",.0066,.178
850445,"MA","sales",.0031,.078
850469,"MA","engineer",.0018,.102
850479,"MA","sales",.0044,.283
850493,"MA","sales",.0054,.178
850513,"MA","engineer",.0006,.027
850521,"MA","sales",.0036,.123
850561,"MA","engineer",.0053,.188
850564,"MA","sales",.0011,.096
850587,"MA","sales",.0048,.158
850592,"MA","engineer",.004,.172
850624,"MA","sales",.0042,.259
850629,"MA","engineer",.006,.019
850651,"MA","sales",.0075,.147
850658,"MA","sales",.0026,.024
850670,"MA","sales",.0035,.011
850679,"TX","engineer",.0053,.064
850705,"MA","engineer",.0057,.151
850708,"TX","engineer",.008,.047
850730,"TX","engineer",.0059,.06
850749,"TX","engineer",.0184,.011
850752,"MA","sales",.0008,.068
850790,"MA","sales",.0034,.27
850811,"MA","engineer",.0028,.208
850816,"TX","sales",.0043,.072
850821,"MA","sales",.0033,.061
850829,"MA","sales",.0028,.165
850833,"TX","engineer",.0054,.064
850841,"TX","sales",.0099,.037
850845,"MA","engineer",.0042,.261
850858,"TX","sales",.0166,.015
850869,"TX","sales",.0046,.069
850876,"MA","engineer",.0078,.282
850880,"TX","engineer",.0031,.081
850884,"MA","engineer",.0067,.014
850900,"TX","engineer",.0113,.031
850906,"TX","engineer",.0084,.045
850914,"TX","sales",.0041,.073
850919,"MA","engineer",.0027,.035
850926,"MA","sales",.0067,.302
850953,"TX","engineer",.0047,.069
850956,"MA","sales",.0045,.061
850958,"MA","sales",.0051,.267
850978,"TX","engineer",.0131,.025
851004,"MA","engineer",.0037,.211
851030,"TX","engineer",.0182,.012
851069,"MA","sales",.0047,.19
851077,"MA","engineer",.0064,.113
851085,"TX","engineer",.0186,.011
851086,"TX","engineer",.0042,.073
851096,"TX","sales",.0069,.054
851103,"MA","engineer",.0043,.112
851126,"MA","engineer",.0038,.26
851127,"TX","engineer",.0049,.067
851133,"MA","sales",.005,.094
851140,"MA","sales",.0037,.217
851141,"MA","engineer",.0085,.258
851153,"MA","engineer",.0068,.019
851157,"TX","engineer",.0007,.104
851169,"TX","sales",.0048,.068
851172,"MA","sales",.0058,.168
851196,"TX","engineer",.0141,.021
851204,"MA","engineer",.0051,.102
851205,"MA","engineer",.0099,.333
851210,"TX","engineer",.0043,.071
851231,"TX","sales",.0033,.08
851305,"TX","engineer",.0102,.036
851311,"MA","engineer",.0021,.18
851329,"TX","engineer",.0045,.07
851336,"TX","sales",.0006,.106
851343,"MA","engineer",.0018,.094
851346,"TX","engineer",.0018,.093
851358,"MA","engineer",.0039,.09
851369,"MA","sales",.0059,.015
851386,"TX","engineer",.0119,.029
851399,"TX","sales",.0062,.058
851410,"MA","sales",.0008,.047
851415,"TX","engineer",.0048,.068
851420,"MA","engineer",.0043,.047
851429,"TX","engineer",.0058,.061
851438,"MA","engineer",.0038,.151
851452,"MA","sales",.0056,.236
851453,"MA","sales",.0056,.199
851460,"MA","sales",.0038,.143
851488,"MA","engineer",.0065,.08
851524,"TX","engineer",.0082,.046
851528,"MA","engineer",.0066,.298
851536,"MA","sales",.0051,.08
851551,"MA","engineer",.0033,.248
851569,"MA","sales",.0006,.078
851571,"MA","sales",.0015,.047
851588,"MA","engineer",.0034,.237
851599,"MA","sales",.0069,.245
851600,"MA","engineer",.0047,.021
851601,"MA","sales",.0068,.042
851612,"MA","sales",.005,.108
851617,"TX","engineer",.0009,.102
851630,"TX","engineer",.0184,.011
851638,"MA","sales",.009,.254
851651,"MA","engineer",.0066,.147
851683,"MA","engineer",.0075,.256
851686,"TX","engineer",.0131,.024
851697,"MA","engineer",.0085,.319
851700,"MA","engineer",.0029,.027
851712,"MA","engineer",.0072,.221
851714,"TX","engineer",.0025,.088
851777,"TX","sales",.0043,.072
851788,"TX","engineer",.0103,.036
851791,"MA","sales",.0015,.051
851796,"MA","sales",.0071,.243
851807,"MA","engineer",.0071,.102
851811,"MA","sales",.0058,.248
851817,"MA","engineer",.0045,.067
851850,"MA","engineer",.0011,.12
851878,"TX","engineer",.0157,.017
851928,"MA","engineer",.005,.296
851936,"MA","sales",.0029,.207
851964,"MA","engineer",.0076,.178
851973,"TX","engineer",.0064,.056
851983,"TX","engineer",.0064,.057
851986,"TX","engineer",.0079,.048
851987,"MA","sales",.0033,.128
851988,"TX","sales",.0034,.079
852001,"MA","sales",.0068,.081
852044,"TX","engineer",.0158,.017
852047,"TX","engineer",.0164,.016
852053,"MA","engineer",.0067,.276
852066,"TX","engineer",.0082,.046
852071,"MA","engineer",.0066,.047
852075,"MA","sales",.0017,.167
852080,"MA","engineer",.0021,.203
852084,"MA","engineer",.0009,.114
852116,"TX","engineer",.0109,.033
852124,"MA","engineer",.004,.096
852129,"MA","sales",.01,.297
852138,"MA","sales",.0063,.163
852150,"MA","engineer",.0024,.131
852159,"MA","sales",.0059,.08
852169,"MA","engineer",.0067,.088
852176,"MA","sales",.0072,.135
852179,"MA","sales",.0044,.168
852182,"MA","engineer",.0019,.203
852193,"MA","sales",.0057,.142
852242,"TX","sales",.0097,.038
852247,"TX","engineer",.0077,.049
852268,"MA","engineer",.0055,.03
852285,"MA","engineer",.0071,.111
852298,"MA","engineer",.0046,.116
852306,"MA","sales",.0009,.03
852311,"MA","engineer",.0079,.242
852323,"MA","sales",.0036,.205
852328,"MA","engineer",.0032,.237
852330,"MA","sales",.0074,.251
852355,"TX","engineer",.0098,.038
852357,"MA","sales",.0067,.209
852369,"MA","sales",.007,.134
852377,"TX","engineer",.0119,.029
852386,"TX","sales",.0125,.027
852390,"MA","engineer",.0055,.027
852393,"TX","sales",.0164,.015
852400,"MA","engineer",.0052,.208
852402,"MA","engineer",.0055,.266
852440,"TX","sales",.0076,.05
852467,"MA","engineer",.0006,.07
852473,"TX","engineer",.0084,.045
852478,"MA","sales",.0018,.18
852480,"MA","sales",.0013,.103
852494,"MA","engineer",.0059,.087
852498,"TX","engineer",.0034,.079
852500,"TX","engineer",.0031,.082
852509,"MA","sales",.0029,.108
852513,"MA","engineer",.0069,.164
852516,"MA","engineer",.0044,.029
852520,"MA","sales",.0043,.186
852524,"MA","sales",.008,.226
852525,"MA","sales",.0086,.231
852528,"TX","sales",.0043,.072
852534,"MA","engineer",.0073,.276
852544,"MA","sales",.0082,.191
852589,"MA","engineer",.0009,.05
852592,"MA","engineer",.0099,.281
852593,"TX","sales",.0035,.078
852594,"MA","engineer",.004,.254
852602,"TX","engineer",.0125,.027
852643,"TX","sales",.0041,.074
852662,"TX","engineer",.0123,.027
852688,"MA","engineer",.0028,.072
852713,"MA","sales",.0019,.07
852745,"TX","engineer",.0065,.056
852746,"MA","sales",.0006,.016
852767,"MA","engineer",.0051,.212
852772,"MA","sales",.0026,.117
852781,"MA","sales",.0058,.143
852794,"MA","engineer",.0041,.017
852798,"MA","sales",.0082,.273
852839,"MA","sales",.0037,.156
852860,"MA","sales",.0056,.313
852862,"TX","sales",.0146,.02
852871,"MA","engineer",.0053,.135
852888,"MA","sales",.0067,.296
852893,"MA","sales",.0013,.066
852904,"MA","sales",.0029,.178
852918,"TX","engineer",.0141,.022
852930,"MA","engineer",.0024,.213
852941,"MA","sales",.0019,.17
852949,"TX","engineer",.0044,.071
852958,"MA","sales",.0088,.228
852982,"MA","sales",.0056,.038
852997,"MA","sales",.0057,.105
853000,"TX","engineer",.0022,.09
853003,"MA","sales",.0025,.103
853009,"MA","engineer",.0009,.069
853014,"TX","sales",.0042,.072
853018,"MA","sales",.004,.101
853025,"MA","engineer",.0069,.163
853033,"TX","engineer",.0091,.041
853079,"MA","engineer",.0047,.255
853084,"MA","sales",.0043,.01
853085,"TX","engineer",.0084,.045
853112,"TX","engineer",.013,.025
853117,"MA","sales",.0037,.221
853119,"TX","engineer",.0059,.06
853120,"MA","engineer",.0071,.157
853132,"MA","sales",.0023,.123
853139,"MA","engineer",.0011,.04
853166,"MA","sales",.0058,.277
853193,"MA","engineer",.0009,.077
853197,"MA","engineer",.004,.074
853208,"MA","engineer",.0069,.129
853211,"TX","engineer",.0066,.056
853214,"MA","engineer",.0057,.131
853215,"MA","sales",.0057,.115
853227,"TX","engineer",.0114,.031
853228,"MA","engineer",.0109,.332
853236,"MA","engineer",.0041,.153
853263,"TX","engineer",.0015,.097
853271,"MA","sales",.0025,.24
853279,"MA","sales",.0054,.065
853294,"MA","sales",.0045,.265
853306,"TX","engineer",.0038,.075
853320,"MA","sales",.0037,.142
853323,"MA","engineer",.0062,.194
853327,"MA","engineer",.0041,.119
853329,"MA","sales",.0029,.197
853341,"MA","engineer",.0053,.035
853344,"MA","sales",.0049,.023
853351,"MA","engineer",.0013,.031
853367,"TX","sales",.015,.019
853371,"TX","engineer",.0022,.09
853382,"TX","sales",.013,.025
853395,"MA","sales",.0066,.191
853403,"MA","sales",.0019,.117
853405,"MA","sales",.0068,.121
853410,"MA","engineer",.0036,.107
853415,"TX","sales",.0027,.085
853436,"MA","engineer",.0071,.272
853453,"MA","engineer",.0059,.095
853475,"MA","engineer",.0081,.261
853482,"MA","engineer",.0039,.061
853501,"TX","engineer",.0011,.101
853515,"TX","engineer",.0055,.063
853520,"MA","sales",.0039,.26
853532,"TX","engineer",.0055,.063
853541,"MA","sales",.0078,.166
853543,"MA","engineer",.0045,.153
853561,"MA","sales",.0035,.115
853564,"TX","sales",.0128,.026
853567,"TX","engineer",.0103,.036
853581,"MA","sales",.0004,.033
853594,"TX","engineer",.0062,.058
853605,"TX","engineer",.003,.082
853616,"MA","sales",.0046,.031
853625,"MA","engineer",.0064,.281
853642,"TX","sales",.0037,.076
853686,"MA","sales",.0063,.225
853691,"TX","engineer",.0047,.069
853695,"TX","engineer",.003,.083
853720,"TX","engineer",.0164,.015
853725,"MA","engineer",.0063,.078
853744,"MA","engineer",.0063,.309
853747,"MA","engineer",.006,.083
853772,"TX","engineer",.0106,.034
853804,"TX","sales",.0094,.04
853829,"MA","sales",.0011,.083
853837,"MA","engineer",.0034,.204
853840,"MA","sales",.0044,.017
853877,"MA","sales",.0019,.147
853886,"MA","engineer",.0012,.079
853908,"TX","sales",.0069,.054
853924,"TX","sales",.0003,.109
853963,"MA","engineer",.0013,.154
853964,"MA","engineer",.0043,.306
853967,"TX","engineer",.0088,.043
854003,"TX","engineer",.0128,.026
854010,"TX","engineer",.0017,.095
854034,"MA","engineer",.0058,.29
854036,"MA","sales",.0023,.145
854068,"TX","engineer",.0168,.014
854087,"MA","engineer",.0042,.051
854088,"TX","sales",.002,.092
854096,"MA","engineer",.0061,.063
854120,"MA","sales",.0021,.141
854123,"MA","engineer",.0062,.17
854166,"MA","sales",.0068,.054
854180,"TX","sales",.0051,.066
854188,"TX","sales",.0082,.046
854205,"TX","sales",.0005,.107
854211,"MA","sales",.0069,.04
854220,"MA","engineer",.0077,.33
854223,"MA","engineer",.0062,.116
854230,"TX","engineer",.0045,.07
854231,"TX","engineer",.0073,.051
854242,"MA","sales",.0069,.074
854253,"MA","sales",.0054,.301
854254,"TX","engineer",.0001,.111
854265,"MA","sales",.0056,.074
854271,"TX","engineer",.012,.028
854275,"TX","engineer",.0018,.094
854282,"TX","engineer",.0128,.026
854289,"MA","sales",.005,.036
854292,"MA","engineer",.0047,.06
854307,"TX","engineer",.0039,.075
854317,"TX","engineer",.0006,.106
854324,"MA","engineer",.0054,.066
854330,"MA","sales",.0081,.179
854359,"MA","engineer",.0016,.12
854367,"TX","engineer",.0061,.059
854381,"MA","sales",.0024,.143
854382,"MA","sales",.0018,.124
854394,"MA","sales",.0101,.324
854395,"MA","sales",.0063,.132
854397,"MA","sales",.0064,.044
854406,"TX","sales",.0073,.051
854420,"MA","engineer",.0072,.302
854435,"MA","sales",.001,.118
854437,"MA","engineer",.0058,.163
854467,"TX","engineer",.0115,.031
854474,"MA","engineer",.0012,.145
854477,"TX","engineer",.0079,.047
854486,"MA","engineer",.002,.018
854496,"TX","engineer",.0077,.049
854498,"MA","sales",.0035,.021
854503,"TX","engineer",.0113,.031
854507,"MA","engineer",.0077,.199
854527,"MA","sales",.0066,.016
854528,"TX","engineer",.0058,.061
854533,"MA","engineer",.0009,.068
854568,"MA","sales",.0014,.045
854581,"MA","sales",.0028,.042
854585,"MA","sales",.0065,.235
854606,"MA","engineer",.0082,.285
854608,"MA","engineer",.0063,.166
854623,"MA","sales",.0073,.105
854645,"TX","engineer",.0052,.065
854662,"MA","sales",.0008,.033
854675,"MA","sales",.0051,.096
854680,"TX","engineer",.0027,.085
854689,"TX","sales",.009,.042
854699,"MA","engineer",.005,.145
854716,"MA","engineer",.0038,.085
854725,"MA","sales",.0058,.02
854729,"MA","sales",.0059,.098
854743,"MA","sales",.0059,.026
854750,"TX","sales",.0126,.026
854765,"MA","engineer",.0103,.334
854769,"MA","engineer",.005,.053
854776,"TX","sales",.0124,.027
854777,"MA","engineer",.0035,.174
854814,"MA","engineer",.0032,.222
854829,"MA","engineer",.0076,.271
854832,"MA","engineer",.0012,.092
854841,"TX","engineer",.0045,.07
854851,"TX","sales",.0101,.036
854882,"MA","engineer",.0066,.045
854885,"MA","sales",.0055,.242
854890,"MA","engineer",.0036,.17
854909,"TX","sales",.0048,.068
854911,"TX","engineer",.0074,.05
854921,"MA","sales",.0078,.173
854927,"TX","engineer",.0012,.1
854935,"TX","engineer",.0004,.108
854968,"MA","engineer",.0035,.084
854978,"MA","sales",.0085,.263
854991,"MA","engineer",.0051,.333
855014,"MA","sales",.005,.269
855030,"MA","sales",.0011,.08
855040,"MA","sales",.0048,.012
855050,"MA","sales",.0053,.023
855053,"MA","engineer",.0027,.179
855067,"MA","engineer",.0062,.059
855074,"MA","sales",.0068,.248
855104,"MA","engineer",.0058,.062
855113,"MA","sales",.0028,.145
855117,"TX","engineer",.0096,.039
855129,"MA","engineer",.0066,.012
855141,"MA","engineer",.0047,.025
855162,"MA","engineer",.0009,.108
855181,"TX","engineer",.0035,.078
855194,"TX","engineer",.0156,.017
855215,"MA","sales",.0092,.274
855221,"TX","engineer",.0059,.06
855234,"MA","sales",.0032,.15
855242,"MA","sales",.0043,.115
855244,"TX","engineer",.0117,.03
855249,"MA","sales",.0017,.073
855254,"MA","sales",.0016,.18
855264,"MA","sales",.0011,.037
855267,"MA","engineer",.0037,.059
855273,"MA","engineer",.0041,.141
855276,"MA","sales",.0063,.041
855292,"MA","engineer",.0044,.12
855294,"MA","sales",.0057,.333
855298,"MA","sales",.005,.039
855305,"MA","engineer",.0013,.05
855312,"MA","sales",.0031,.142
855322,"MA","sales",.0061,.182
855329,"TX","engineer",.0035,.078
